date,generation_biomass,generation_fossil_hard_coal,generation_fossil_oil,generation_nuclear,generation_other_renewable,generation_solar,generation_waste,price_actual
2015-01-16 17:00:00+01:00,501,6159,356,7101,74,773,252,71.61
2015-01-16 18:00:00+01:00,500,6225,365,7100,77,222,260,82.21
2015-01-16 19:00:00+01:00,498,6505,373,7100,80,99,270,84.46
2015-01-16 20:00:00+01:00,499,6641,370,7102,82,88,271,82.09
2015-01-16 21:00:00+01:00,499,6654,364,7102,77,75,266,76
2015-01-16 22:00:00+01:00,481,6406,361,7103,79,75,267,68.82
2015-01-16 23:00:00+01:00,457,5992,347,7104,77,75,268,58.81
2015-01-17 00:00:00+01:00,461,5546,287,7104,74,75,264,50.65
2015-01-17 01:00:00+01:00,433,5447,269,7102,73,74,261,47.98
2015-01-17 02:00:00+01:00,417,5036,267,7103,74,57,260,46.67
2015-01-17 03:00:00+01:00,405,4855,276,7104,75,38,266,46.66
2015-01-17 04:00:00+01:00,408,4926,276,7105,72,38,260,45.48
2015-01-17 05:00:00+01:00,441,5115,278,7104,71,38,265,46.52
2015-01-17 06:00:00+01:00,472,4953,282,7103,73,37,258,47.61
2015-01-17 07:00:00+01:00,486,4943,285,7104,74,37,257,51.97
2015-01-17 08:00:00+01:00,497,5320,305,7102,73,62,259,58.88
2015-01-17 09:00:00+01:00,487,5684,303,7101,76,771,264,68.81
2015-01-17 10:00:00+01:00,503,5818,305,7102,78,1914,270,73.52
2015-01-17 11:00:00+01:00,514,5792,298,7103,77,2804,272,73.67
2015-01-17 12:00:00+01:00,536,5775,303,7103,76,3408,268,71.88
2015-01-17 13:00:00+01:00,524,5722,303,7103,75,3584,264,68.06
2015-01-17 14:00:00+01:00,513,5548,299,7102,75,3496,268,58.83
2015-01-17 15:00:00+01:00,523,5400,294,7101,75,3203,262,51.47
2015-01-17 16:00:00+01:00,522,5485,294,7101,75,2515,263,51
2015-01-17 17:00:00+01:00,517,5661,294,7099,76,1121,263,55.19
2015-01-17 18:00:00+01:00,516,5847,294,7099,78,233,260,72.1
2015-01-17 19:00:00+01:00,529,5854,295,7101,75,89,260,75.99
2015-01-17 20:00:00+01:00,532,5861,296,7102,78,79,263,74
2015-01-17 21:00:00+01:00,525,5879,296,7104,75,71,265,70.78
2015-01-17 22:00:00+01:00,523,5789,270,7104,75,70,264,57.88
2015-01-17 23:00:00+01:00,508,5697,270,7106,75,70,263,53.7
2015-01-18 00:00:00+01:00,504,5468,272,7107,76,70,258,54.28
2015-01-18 01:00:00+01:00,477,5262,273,7105,75,61,257,50.61
2015-01-18 02:00:00+01:00,466,4798,270,7106,66,54,257,44.42
2015-01-18 03:00:00+01:00,458,4031,270,7106,70,54,257,41.89
2015-01-18 04:00:00+01:00,462,3971,270,7105,68,54,258,40.46
2015-01-18 05:00:00+01:00,465,3965,271,7108,69,54,259,41.77
2015-01-18 06:00:00+01:00,464,3642,271,7108,70,54,258,42.1
2015-01-18 07:00:00+01:00,478,3389,273,7108,76,55,261,45.21
2015-01-18 08:00:00+01:00,488,3678,271,7104,76,74,260,47.87
2015-01-18 09:00:00+01:00,502,4365,255,7104,77,360,262,53.03
2015-01-18 10:00:00+01:00,519,5213,260,7104,75,717,264,56.4
2015-01-18 11:00:00+01:00,504,5531,264,7103,72,817,265,64.8
2015-01-18 12:00:00+01:00,513,5739,263,7103,69,827,271,62.38
2015-01-18 13:00:00+01:00,521,5777,263,7103,71,824,272,66.25
2015-01-18 14:00:00+01:00,524,5781,264,7103,71,669,270,66.2
2015-01-18 15:00:00+01:00,516,5687,261,7104,74,481,270,60.23
2015-01-18 16:00:00+01:00,513,5460,261,7104,75,262,265,59.38
2015-01-18 17:00:00+01:00,506,5419,261,7104,73,103,254,58.14
2015-01-18 18:00:00+01:00,514,5746,262,7105,76,69,259,69.59
2015-01-18 19:00:00+01:00,515,5792,264,7105,77,69,267,74.81
2015-01-18 20:00:00+01:00,514,5797,263,7106,77,67,268,74.28
2015-01-18 21:00:00+01:00,518,5792,271,7105,76,65,271,73.59
2015-01-18 22:00:00+01:00,520,5827,272,7104,72,65,271,68.64
2015-01-18 23:00:00+01:00,507,5779,275,7103,71,65,269,59.72
2015-01-19 00:00:00+01:00,498,5427,273,7105,69,65,268,54.84
2015-01-19 01:00:00+01:00,502,5133,272,7104,70,65,263,49.19
2015-01-19 02:00:00+01:00,471,4917,268,7105,69,65,261,46.43
2015-01-19 03:00:00+01:00,467,4322,265,7104,64,65,262,42.18
2015-01-19 04:00:00+01:00,473,3832,263,7104,63,65,261,40.08
2015-01-19 05:00:00+01:00,472,3954,268,7102,62,66,260,44.03
2015-01-19 06:00:00+01:00,503,5054,269,7100,66,74,261,50.25
2015-01-19 07:00:00+01:00,509,6247,290,7099,68,66,257,61.48
2015-01-19 08:00:00+01:00,523,7274,331,7103,68,68,257,69.97
2015-01-19 09:00:00+01:00,526,7579,340,7102,72,317,254,77.42
2015-01-19 10:00:00+01:00,531,7820,342,7103,68,962,251,79.88
2015-01-19 11:00:00+01:00,524,8036,343,7102,68,1714,255,79.56
2015-01-19 12:00:00+01:00,527,8169,342,7102,71,2127,257,74.48
2015-01-19 13:00:00+01:00,525,8249,342,7053,72,2268,257,69.32
2015-01-19 14:00:00+01:00,528,8214,340,6946,74,2356,260,63.24
2015-01-19 15:00:00+01:00,531,8258,336,6837,73,2288,261,63.06
2015-01-19 16:00:00+01:00,516,8207,328,6729,75,2003,262,68.6
2015-01-19 17:00:00+01:00,520,8189,325,6623,77,1307,264,74.64
2015-01-19 18:00:00+01:00,528,8155,335,6531,79,414,272,86.83
2015-01-19 21:00:00+01:00,525,8186,341,6225,80,40,272,83.12
2015-01-19 22:00:00+01:00,522,8174,343,6198,77,38,273,75.57
2015-01-19 23:00:00+01:00,515,8140,343,6135,73,38,272,69.89
2015-01-20 00:00:00+01:00,510,7921,281,6100,70,38,262,57.6
2015-01-20 01:00:00+01:00,508,7462,274,6097,72,38,261,53.55
2015-01-20 02:00:00+01:00,510,6832,271,6096,70,38,269,52.35
2015-01-20 03:00:00+01:00,507,6538,270,6097,71,38,270,50.3
2015-01-20 04:00:00+01:00,513,6443,271,6096,72,38,275,49.46
2015-01-20 05:00:00+01:00,518,6952,268,6097,70,40,274,51.79
2015-01-20 06:00:00+01:00,523,7531,276,6096,70,46,269,56.08
2015-01-20 07:00:00+01:00,536,8089,309,6093,72,41,271,70.93
2015-01-20 08:00:00+01:00,543,8196,326,6094,74,60,268,80.62
2015-01-20 09:00:00+01:00,537,8072,323,6094,73,435,271,83.78
2015-01-20 10:00:00+01:00,529,8165,331,6094,75,1034,266,92.88
2015-01-20 11:00:00+01:00,525,8190,341,6095,76,1552,266,90.6
2015-01-20 12:00:00+01:00,520,8187,342,6094,76,1806,267,86.02
2015-01-20 13:00:00+01:00,524,8075,331,6095,76,1740,270,81.19
2015-01-20 14:00:00+01:00,525,8031,335,6095,76,1466,268,79.26
2015-01-20 15:00:00+01:00,526,8014,335,6094,78,1204,266,79.15
2015-01-20 16:00:00+01:00,534,7992,333,6094,77,836,262,79.79
2015-01-20 17:00:00+01:00,535,8032,332,6094,76,295,257,84.12
2015-01-20 18:00:00+01:00,532,8010,338,6094,81,92,266,89.84
2015-01-20 19:00:00+01:00,536,8050,342,6097,83,87,262,90.69
2015-01-20 20:00:00+01:00,540,8054,343,6097,84,86,259,89.56
2015-01-20 21:00:00+01:00,541,8049,339,6097,85,82,261,85.41
2015-01-20 22:00:00+01:00,533,8014,345,6097,80,81,259,78.73
2015-01-20 23:00:00+01:00,529,7948,342,6096,78,81,260,71.82
2015-01-21 00:00:00+01:00,529,7718,310,6098,75,81,260,70.53
2015-01-21 01:00:00+01:00,532,7000,270,6098,74,81,262,59.37
2015-01-21 02:00:00+01:00,533,6182,264,6099,73,81,260,56.97
2015-01-21 03:00:00+01:00,532,6085,266,6099,74,81,262,54.04
2015-01-21 04:00:00+01:00,528,5819,266,6098,73,81,257,52.15
2015-01-21 05:00:00+01:00,531,5811,271,6097,73,81,255,53.32
2015-01-21 06:00:00+01:00,532,6476,274,6095,73,81,244,55.91
2015-01-21 07:00:00+01:00,542,7313,297,6095,74,82,243,68.61
2015-01-21 08:00:00+01:00,552,7745,343,6096,74,100,237,76.21
2015-01-21 09:00:00+01:00,544,7835,348,6096,74,616,237,78.3
2015-01-21 10:00:00+01:00,549,7875,350,6097,74,1488,239,83.04
2015-01-21 11:00:00+01:00,543,7900,357,6096,75,1969,245,80.02
2015-01-21 12:00:00+01:00,534,7901,354,6097,75,2183,244,74.73
2015-01-21 13:00:00+01:00,535,7897,358,6097,77,2170,243,67.08
2015-01-21 14:00:00+01:00,543,7858,358,6129,80,2057,242,61.83
2015-01-21 15:00:00+01:00,531,7862,354,6199,81,1513,238,61.84
2015-01-21 16:00:00+01:00,529,7859,354,6208,80,931,234,61.8
2015-01-21 17:00:00+01:00,531,7923,352,6212,80,367,233,70.91
2015-01-21 18:00:00+01:00,537,7968,359,6275,79,106,240,80.27
2015-01-21 19:00:00+01:00,531,7969,366,6366,81,102,242,78.82
2015-01-21 20:00:00+01:00,529,7946,366,6436,80,94,240,75.67
2015-01-21 21:00:00+01:00,540,7846,349,6498,81,78,239,65.81
2015-01-21 22:00:00+01:00,538,7817,349,6513,81,70,243,61.64
2015-01-21 23:00:00+01:00,532,7653,333,6518,76,70,246,55.47
2015-01-22 00:00:00+01:00,527,7093,275,6553,74,70,224,50.5
2015-01-22 01:00:00+01:00,515,6080,265,6630,75,70,210,48.08
2015-01-22 02:00:00+01:00,516,5410,256,6721,73,70,217,46.15
2015-01-22 03:00:00+01:00,500,5281,262,6807,74,70,216,42.91
2015-01-22 04:00:00+01:00,496,5038,266,6851,74,70,217,42.11
2015-01-22 05:00:00+01:00,502,4966,277,6882,74,70,223,42.31
2015-01-22 06:00:00+01:00,534,5886,283,6912,73,69,224,48.23
2015-01-22 07:00:00+01:00,537,7129,297,6943,73,70,226,53.17
2015-01-22 08:00:00+01:00,545,7881,337,6972,66,87,232,70.72
2015-01-22 09:00:00+01:00,538,7944,346,7000,54,621,231,73.93
2015-01-22 10:00:00+01:00,542,7825,348,7029,68,1627,226,78.61
2015-01-22 11:00:00+01:00,539,7761,355,7060,69,2432,231,77.13
2015-01-22 12:00:00+01:00,542,7738,349,7088,71,2851,231,70.98
2015-01-22 13:00:00+01:00,551,7802,350,7094,75,2532,231,67.09
2015-01-22 14:00:00+01:00,549,7794,346,7095,78,2255,231,61.68
2015-01-22 15:00:00+01:00,542,7892,347,7098,75,2154,229,61.59
2015-01-22 16:00:00+01:00,547,7774,351,7099,77,1853,228,65
2015-01-22 17:00:00+01:00,549,7522,356,7098,77,1186,228,73.58
2015-01-22 18:00:00+01:00,541,7583,360,7093,79,424,229,83.65
2015-01-22 19:00:00+01:00,547,7982,365,7094,82,135,227,83.57
2015-01-22 20:00:00+01:00,553,7972,365,7095,82,77,228,82.46
2015-01-22 21:00:00+01:00,551,7966,365,7098,80,70,233,78.29
2015-01-22 22:00:00+01:00,545,7844,365,7095,78,70,232,70.61
2015-01-22 23:00:00+01:00,543,7638,355,7095,79,70,221,62.33
2015-01-23 00:00:00+01:00,540,7124,293,7095,75,70,221,53.63
2015-01-23 01:00:00+01:00,544,6231,287,7095,74,70,225,51.21
2015-01-23 02:00:00+01:00,546,6118,286,7096,75,70,220,48.45
2015-01-23 03:00:00+01:00,547,5745,286,7096,72,70,213,47.03
2015-01-23 04:00:00+01:00,541,5711,274,7096,72,70,225,43.58
2015-01-23 05:00:00+01:00,540,5870,276,7097,74,69,232,46.46
2015-01-23 06:00:00+01:00,542,6684,275,7097,73,69,231,52.28
2015-01-23 07:00:00+01:00,544,7390,319,7099,72,69,233,65.64
2015-01-23 08:00:00+01:00,553,7948,350,7101,70,111,233,76.4
2015-01-23 09:00:00+01:00,561,7953,355,7103,62,967,238,79.97
2015-01-23 10:00:00+01:00,557,7800,362,7104,66,2243,232,84.61
2015-01-23 11:00:00+01:00,554,7679,364,7104,64,3335,231,83.52
2015-01-23 12:00:00+01:00,555,7632,361,7102,69,3967,215,78.96
2015-01-23 13:00:00+01:00,558,7568,364,7103,68,4026,217,72.31
2015-01-23 14:00:00+01:00,548,7332,362,7104,71,3928,218,61.96
2015-01-23 15:00:00+01:00,542,7387,365,7104,72,3642,222,60.84
2015-01-23 16:00:00+01:00,545,6876,366,7100,75,3104,225,65.34
2015-01-23 17:00:00+01:00,553,7188,359,7097,78,1809,223,72.57
2015-01-23 18:00:00+01:00,551,7593,359,7099,78,580,225,81.1
2015-01-23 19:00:00+01:00,548,7975,367,7099,80,208,224,83.19
2015-01-23 20:00:00+01:00,550,7970,367,7098,80,148,225,81.51
2015-01-23 21:00:00+01:00,559,7984,361,7099,80,138,229,77.05
2015-01-23 22:00:00+01:00,547,7987,360,7099,80,137,228,71.83
2015-01-23 23:00:00+01:00,539,7756,351,7100,81,137,227,62.47
2015-01-24 00:00:00+01:00,528,7383,291,7099,75,137,220,58.78
2015-01-24 01:00:00+01:00,506,6754,271,7098,76,137,218,55.81
2015-01-24 02:00:00+01:00,525,5921,267,7100,76,128,218,52.97
2015-01-24 03:00:00+01:00,528,5404,257,7099,74,118,218,47.79
2015-01-24 04:00:00+01:00,534,5188,263,7099,75,100,222,46.26
2015-01-24 05:00:00+01:00,534,4843,258,7099,76,100,217,45.91
2015-01-24 06:00:00+01:00,532,4661,260,7097,76,100,222,49.59
2015-01-24 07:00:00+01:00,529,4940,252,7096,78,101,219,52.15
2015-01-24 08:00:00+01:00,535,5317,269,7094,79,148,219,51.86
2015-01-24 09:00:00+01:00,534,5832,300,7091,75,1002,223,61.01
2015-01-24 10:00:00+01:00,521,6366,301,7091,73,2228,225,65.95
2015-01-24 11:00:00+01:00,512,6277,300,7089,77,3533,229,66.22
2015-01-24 12:00:00+01:00,516,6070,302,7091,78,4190,228,64.49
2015-01-24 13:00:00+01:00,510,6068,298,7094,79,4277,225,61.74
2015-01-24 14:00:00+01:00,503,6037,293,7095,80,4176,221,55.08
2015-01-24 15:00:00+01:00,503,5895,289,7096,77,4113,211,52.73
2015-01-24 16:00:00+01:00,498,5622,288,7097,78,3604,213,50.31
2015-01-24 17:00:00+01:00,491,5819,289,7096,77,2259,212,54.34
2015-01-24 18:00:00+01:00,497,6121,291,7097,76,792,208,66.75
2015-01-24 19:00:00+01:00,503,6314,294,7097,77,268,214,71.35
2015-01-24 20:00:00+01:00,506,6312,299,7099,77,175,217,71.07
2015-01-24 21:00:00+01:00,502,6107,299,7098,76,110,218,70.56
2015-01-24 22:00:00+01:00,483,5729,265,7099,76,110,216,63.13
2015-01-24 23:00:00+01:00,475,5144,262,7097,75,109,218,59.27
2015-01-25 00:00:00+01:00,468,4661,255,7096,75,109,218,56.05
2015-01-25 01:00:00+01:00,437,4180,247,7097,74,109,219,47.86
2015-01-25 02:00:00+01:00,419,4092,246,7097,67,109,223,41.52
2015-01-25 03:00:00+01:00,411,3992,240,7098,69,109,224,42.01
2015-01-25 04:00:00+01:00,407,3573,247,7098,67,109,225,39.03
2015-01-25 05:00:00+01:00,407,3205,243,7098,69,109,224,40.91
2015-01-25 06:00:00+01:00,410,3276,244,7097,75,110,223,43.87
2015-01-25 07:00:00+01:00,414,3032,245,7098,73,117,223,41.6
2015-01-25 08:00:00+01:00,418,2999,257,7098,74,167,224,45.71
2015-01-25 09:00:00+01:00,457,3192,257,7096,76,1072,226,51.62
2015-01-25 10:00:00+01:00,464,3556,260,7097,74,2418,224,52.07
2015-01-25 11:00:00+01:00,468,3860,264,7096,73,3832,226,51.07
2015-01-25 12:00:00+01:00,469,3817,265,7096,76,4392,229,51.36
2015-01-25 13:00:00+01:00,460,3683,265,7099,75,4437,228,51.25
2015-01-25 14:00:00+01:00,452,3586,265,7099,75,4394,227,49.62
2015-01-25 15:00:00+01:00,447,3205,264,7097,76,4223,223,47.64
2015-01-25 16:00:00+01:00,453,3660,261,7094,74,3731,222,48.31
2015-01-25 17:00:00+01:00,468,4021,260,7092,72,2334,222,51.88
2015-01-25 18:00:00+01:00,457,4237,260,7095,73,828,221,69.2
2015-01-25 19:00:00+01:00,459,4764,260,7097,77,342,228,76.85
2015-01-25 20:00:00+01:00,451,4806,260,7099,74,244,236,77.7
2015-01-25 21:00:00+01:00,463,4837,260,7097,73,169,235,75.83
2015-01-25 22:00:00+01:00,460,4871,261,7098,73,137,234,69.17
2015-01-25 23:00:00+01:00,453,4754,261,7097,75,136,233,62.28
2015-01-26 00:00:00+01:00,451,4677,260,7098,74,136,226,54.33
2015-01-26 01:00:00+01:00,454,4059,254,7100,73,136,224,49.56
2015-01-26 02:00:00+01:00,454,3909,258,7099,73,136,220,46.26
2015-01-26 03:00:00+01:00,449,3810,258,7098,74,136,220,45.91
2015-01-26 04:00:00+01:00,445,3860,258,7098,73,135,222,45.64
2015-01-26 05:00:00+01:00,440,4321,258,7097,72,136,222,47.58
2015-01-26 06:00:00+01:00,450,5641,263,7096,70,137,227,54.67
2015-01-26 07:00:00+01:00,453,6292,280,7097,71,127,234,68.6
2015-01-26 08:00:00+01:00,463,6907,314,7099,71,165,237,77.38
2015-01-26 09:00:00+01:00,467,7125,328,7100,68,1090,237,81.32
2015-01-26 10:00:00+01:00,466,7170,330,7104,72,2572,241,84.56
2015-01-26 11:00:00+01:00,470,7121,331,7105,72,3983,239,84.81
2015-01-26 12:00:00+01:00,464,7238,330,7105,70,4392,239,82.36
2015-01-26 13:00:00+01:00,467,7423,331,7103,71,4280,239,77.45
2015-01-26 14:00:00+01:00,465,7478,330,7102,74,4132,238,73.74
2015-01-26 15:00:00+01:00,467,7549,329,7101,76,3841,239,72.68
2015-01-26 16:00:00+01:00,466,7563,318,7101,74,3250,233,74.44
2015-01-26 17:00:00+01:00,469,7634,319,7102,76,2066,216,77.9
2015-01-26 18:00:00+01:00,468,7515,329,7102,77,752,214,87.45
2015-01-26 19:00:00+01:00,466,7641,329,7103,78,295,221,89.51
2015-01-26 20:00:00+01:00,467,7544,330,7105,78,218,222,87.6
2015-01-26 21:00:00+01:00,471,7532,338,7106,75,154,222,83.04
2015-01-26 22:00:00+01:00,464,7558,342,7105,77,142,218,76.03
2015-01-26 23:00:00+01:00,457,7414,341,7105,75,123,214,69.71
2015-01-27 00:00:00+01:00,451,7065,319,7105,70,117,212,61.14
2015-01-27 01:00:00+01:00,455,6386,284,7104,69,116,210,53.05
2015-01-27 02:00:00+01:00,451,5796,273,7106,70,111,206,49.9
2015-01-27 03:00:00+01:00,453,5494,278,7101,69,95,210,48.46
2015-01-27 04:00:00+01:00,449,5362,272,7098,70,95,211,48.21
2015-01-27 05:00:00+01:00,448,5569,274,7098,72,95,217,48.75
2015-01-27 06:00:00+01:00,450,5947,273,7104,72,95,215,55.1
2015-01-27 07:00:00+01:00,452,6754,307,7104,73,99,217,69.94
2015-01-27 08:00:00+01:00,457,7502,328,7105,71,151,216,78.22
2015-01-27 09:00:00+01:00,460,7434,334,7107,69,868,219,82.25
2015-01-27 10:00:00+01:00,464,7266,332,7105,71,1996,215,86.75
2015-01-27 11:00:00+01:00,465,7477,342,7106,73,3044,217,83.62
2015-01-27 12:00:00+01:00,465,7519,350,7106,75,3603,216,79.33
2015-01-27 13:00:00+01:00,468,7636,353,7104,75,3698,211,72.54
2015-01-27 14:00:00+01:00,469,7554,352,7104,76,3694,214,65.72
2015-01-27 15:00:00+01:00,469,7462,350,7103,78,3527,213,62.27
2015-01-27 16:00:00+01:00,475,7146,350,7103,77,3017,212,66.77
2015-01-27 17:00:00+01:00,477,7650,349,7102,74,1922,214,70.83
2015-01-27 18:00:00+01:00,474,7874,350,7099,77,665,215,81.34
2015-01-27 20:00:00+01:00,466,7979,359,7103,78,142,215,82.01
2015-01-27 21:00:00+01:00,468,7942,353,7103,77,130,217,76.81
2015-01-27 22:00:00+01:00,452,7768,355,7104,78,131,218,69.68
2015-01-27 23:00:00+01:00,451,7434,342,7101,77,131,215,57.36
2015-01-28 00:00:00+01:00,447,6878,277,7101,75,131,212,51.88
2015-01-28 01:00:00+01:00,448,6028,269,7103,73,113,199,51.88
2015-01-28 02:00:00+01:00,449,5432,272,7102,74,93,208,48.32
2015-01-28 03:00:00+01:00,447,5096,270,7097,74,93,213,48.02
2015-01-28 04:00:00+01:00,448,5343,269,7097,73,93,204,48.28
2015-01-28 05:00:00+01:00,446,5802,272,7099,74,93,196,48.11
2015-01-28 06:00:00+01:00,457,6702,280,7100,73,83,206,53.35
2015-01-28 07:00:00+01:00,460,7325,327,7103,73,84,213,69.71
2015-01-28 08:00:00+01:00,465,7708,346,7102,74,134,216,79.78
2015-01-28 09:00:00+01:00,467,7620,349,7101,74,973,221,83.04
2015-01-28 10:00:00+01:00,467,7425,353,7100,74,2198,221,88.92
2015-01-28 11:00:00+01:00,474,7149,344,7099,75,3396,220,87.13
2015-01-28 12:00:00+01:00,487,7192,341,7097,77,3934,213,84.35
2015-01-28 14:00:00+01:00,498,7115,351,7097,78,4079,210,72.19
2015-01-28 15:00:00+01:00,475,6850,346,7094,78,3940,209,70.66
2015-01-28 16:00:00+01:00,467,6836,357,7095,78,3397,207,72.33
2015-01-28 17:00:00+01:00,496,6926,366,7095,78,2102,205,76.22
2015-01-28 18:00:00+01:00,495,7224,367,7093,78,738,205,87.45
2015-01-28 19:00:00+01:00,499,7402,370,7094,80,313,215,87.97
2015-01-28 20:00:00+01:00,498,7454,370,7094,83,197,221,86.66
2015-01-28 21:00:00+01:00,501,7645,361,7095,80,131,218,79.06
2015-01-28 22:00:00+01:00,496,7627,361,7097,80,113,216,70.92
2015-01-28 23:00:00+01:00,492,7176,354,7097,80,112,208,61.2
2015-01-29 00:00:00+01:00,490,6444,280,7099,77,103,211,55.27
2015-01-29 01:00:00+01:00,488,5777,270,7097,77,91,210,51.07
2015-01-29 02:00:00+01:00,490,4800,266,7097,76,91,212,47.79
2015-01-29 03:00:00+01:00,489,4421,271,7096,73,83,215,46.8
2015-01-29 04:00:00+01:00,490,3999,272,7097,73,75,213,45.79
2015-01-29 05:00:00+01:00,492,3746,277,7098,74,75,216,46.15
2015-01-29 06:00:00+01:00,487,4064,281,7098,74,75,213,53.17
2015-01-29 07:00:00+01:00,492,4771,335,7096,74,75,211,57.26
2015-01-29 08:00:00+01:00,496,5440,358,7096,78,114,205,66.74
2015-01-29 09:00:00+01:00,498,5196,358,7097,76,709,202,72.99
2015-01-29 10:00:00+01:00,499,4725,361,7097,75,1622,201,78.95
2015-01-29 11:00:00+01:00,501,4460,364,7096,76,2214,210,73.35
2015-01-29 12:00:00+01:00,489,4459,365,7096,80,2537,209,66.42
2015-01-29 13:00:00+01:00,486,4678,363,7093,80,2463,204,54.68
2015-01-29 14:00:00+01:00,490,4265,362,7096,80,2163,207,50.6
2015-01-29 15:00:00+01:00,488,4362,359,7095,80,1615,205,49.53
2015-01-29 16:00:00+01:00,490,4332,360,7093,75,949,201,50.62
2015-01-29 17:00:00+01:00,488,4548,360,7093,80,372,207,52.6
2015-01-29 18:00:00+01:00,490,4802,366,7094,79,108,207,67.77
2015-01-29 19:00:00+01:00,489,5384,365,7093,79,98,199,69.53
2015-01-29 20:00:00+01:00,478,5451,358,7093,80,95,197,65.31
2015-01-29 21:00:00+01:00,472,4925,351,7092,78,71,205,55.79
2015-01-29 22:00:00+01:00,458,4296,344,7092,75,55,207,50.33
2015-01-29 23:00:00+01:00,430,3254,330,7092,73,55,205,43.36
2015-01-30 00:00:00+01:00,419,2244,261,7093,64,55,201,30.58
2015-01-30 01:00:00+01:00,416,1532,219,7093,63,55,200,16.79
2015-01-30 02:00:00+01:00,408,1424,183,7096,63,55,185,15.93
2015-01-30 03:00:00+01:00,388,1471,183,7098,64,55,180,15.76
2015-01-30 04:00:00+01:00,390,1500,183,7098,63,55,179,14.7
2015-01-30 05:00:00+01:00,394,1469,184,7098,63,55,177,16.82
2015-01-30 06:00:00+01:00,406,1516,211,7098,65,55,183,32.22
2015-01-30 07:00:00+01:00,419,1629,265,7097,72,56,192,41.28
2015-01-30 08:00:00+01:00,447,1822,322,7098,74,62,198,54.92
2015-01-30 09:00:00+01:00,454,1628,339,7101,74,288,196,62.44
2015-01-30 10:00:00+01:00,460,1554,346,7099,77,783,202,68.75
2015-01-30 11:00:00+01:00,470,1595,360,7097,78,1180,199,66.39
2015-01-30 12:00:00+01:00,465,1749,359,7097,80,1336,194,62.27
2015-01-30 13:00:00+01:00,482,1854,352,7096,78,1202,199,55.18
2015-01-30 14:00:00+01:00,483,1866,348,7096,81,1078,207,48.06
2015-01-30 15:00:00+01:00,484,1920,343,7096,83,906,208,47.37
2015-01-30 16:00:00+01:00,490,1962,345,7097,82,613,196,48.77
2015-01-30 17:00:00+01:00,489,1971,349,7097,80,266,195,55.14
2015-01-30 18:00:00+01:00,491,1947,357,7099,83,128,193,67.39
2015-01-30 19:00:00+01:00,495,1865,361,7101,87,130,192,69.55
2015-01-30 20:00:00+01:00,484,1857,359,7101,83,32,189,65.98
2015-01-30 21:00:00+01:00,481,1808,348,7100,79,17,190,60.29
2015-01-30 22:00:00+01:00,465,1764,342,7100,75,50,198,54.74
2015-01-30 23:00:00+01:00,416,1180,332,7098,77,26,202,45.04
2015-01-31 00:00:00+01:00,403,1076,227,7098,65,23,201,30.14
2015-01-31 01:00:00+01:00,401,1103,200,7098,64,121,200,24.91
2015-01-31 02:00:00+01:00,398,1079,197,7098,65,121,199,17.23
2015-01-31 03:00:00+01:00,400,1055,185,7097,64,121,201,16.1
2015-01-31 04:00:00+01:00,402,1222,181,7099,64,121,201,14.27
2015-01-31 05:00:00+01:00,400,1348,184,7100,65,121,200,13.85
2015-01-31 06:00:00+01:00,387,1337,185,7101,63,120,200,13.48
2015-01-31 07:00:00+01:00,372,1280,193,7103,65,44,190,16.37
2015-01-31 08:00:00+01:00,368,949,194,7104,65,37,181,27.33
2015-01-31 09:00:00+01:00,382,940,201,7102,63,468,167,33.73
2015-01-31 10:00:00+01:00,397,1013,208,7101,62,1303,182,45.28
2015-01-31 11:00:00+01:00,407,1024,201,7102,65,1850,185,43.23
2015-01-31 12:00:00+01:00,405,1028,192,7102,69,2419,185,32.53
2015-01-31 13:00:00+01:00,394,1052,205,7104,67,2551,186,29.67
2015-01-31 14:00:00+01:00,386,1104,186,7104,67,2434,182,22.62
2015-01-31 15:00:00+01:00,388,1170,188,7103,63,2144,170,18.95
